time	position	velocity
2.7299999999999858	0.8537349973683982	0.2595877440575181
2.7399999999999856	0.8563203332799759	0.25796457197996175
2.7499999999999853	0.8588894755397738	0.2563404388705939
2.759999999999985	0.8614424148554191	0.25471546202735035
2.769999999999985	0.8639791431018083	0.25308975763700153
2.7799999999999847	0.8664996533100322	0.25146344077850136
2.7899999999999845	0.8690039396563329	0.24983662542637652
2.7999999999999843	0.8714919974510964	0.24820942445415542
2.809999999999984	0.8739638231278783	0.2465819496378359
2.819999999999984	0.8764194142324652	0.2449543116593912
2.8299999999999836	0.8788587694119698	0.24332662011031378
2.8399999999999834	0.8812818884039634	0.2416989834951961
2.849999999999983	0.8836887720256418	0.24007150923534792
2.859999999999983	0.8860794221630295	0.23844430367244931
2.869999999999983	0.8884538417602195	0.23681747207223924
2.8799999999999826	0.8908120348086496	0.23519111862823855
2.8899999999999824	0.8931540063364167	0.23356534646550714
2.899999999999982	0.8954797623976285	0.23194025764443457
2.909999999999982	0.8977893100617924	0.23031595316456374
2.9199999999999817	0.9000826574032438	0.2286925329684466
2.9299999999999815	0.9023598134906117	0.22707009594553196
2.9399999999999813	0.9046207883763241	0.2254487399360841
2.949999999999981	0.9068655930861521	0.22382856173513238
2.959999999999981	0.9090942396087938	0.22220965709645052
2.9699999999999807	0.9113067408854973	0.22059212073656562
2.9799999999999804	0.9135031107997248	0.21897604633879594
2.9899999999999802	0.9156833641668558	0.21736152655731714
2.99999999999998	0.9178475167239323	0.21574865302125623
3.00999999999998	0.9199955851194437	0.2141375163388129
3.0199999999999796	0.9221275869031536	0.21252820610140738
3.0299999999999794	0.9242435405159676	0.21092081088785475
3.039999999999979	0.9263434652798435	0.20931541826856465
3.049999999999979	0.9284273813877424	0.2077121148097661
3.0599999999999787	0.9304953098936232	0.2061109860777571
3.0699999999999785	0.9325472727024782	0.2045121166431781
3.0799999999999783	0.9345832925604128	0.2029155900853089
3.089999999999978	0.9366033930447671	0.20132148899638896
3.099999999999978	0.9386075985542811	0.19972989498595967
3.1099999999999777	0.940595934299303	0.19814088868522897
3.1199999999999775	0.9425684262920414	0.19655454975145736
3.1299999999999772	0.9445251013368613	0.1949709568723648
3.139999999999977	0.9464659870206236	0.19339018777055805
3.149999999999977	0.9483911117030696	0.1918123192079782
3.1599999999999766	0.950300504507249	0.19023742699036736
3.1699999999999764	0.9521941953099936	0.1886655859717546
3.179999999999976	0.9540722147324348	0.18709687005896017
3.189999999999976	0.9559345941305663	0.18553135221611794
3.1999999999999758	0.9577813655858525	0.18396910446921522
3.2099999999999755	0.9596125618958818	0.18241019791064966
3.2199999999999753	0.9614282165650655	0.18085470270380286
3.229999999999975	0.9632283637953817	0.1793026880876299
3.239999999999975	0.9650130384771665	0.17775422238126468
3.2499999999999747	0.9667822761799497	0.17620937298864045
3.2599999999999745	0.9685361131433377	0.17466820640312491
3.2699999999999743	0.9702745862679414	0.17313078821216984
3.279999999999974	0.9719977331063525	0.17159718310197428
3.289999999999974	0.9737055918541642	0.17006745486216138
3.2999999999999736	0.9753982013410398	0.16854166639046794
3.3099999999999734	0.9770756010218283	0.16701987969744664
3.319999999999973	0.9787378309677258	0.16550215591118017
3.329999999999973	0.9803849318574852	0.16398855528200718
3.3399999999999728	0.9820169449686721	0.1624791371872592
3.3499999999999726	0.9836339121689688	0.16097396013600856
3.3599999999999723	0.985235875907525	0.15947308177382652
3.369999999999972	0.9868228792063566	0.15797655888755133
3.379999999999972	0.9883949656517912	0.15648444741006598
3.3899999999999717	0.9899521793859624	0.15499680242508487
3.3999999999999715	0.9914945650983509	0.1535136781719492
3.4099999999999713	0.9930221680173742	0.15203512805043073
3.419999999999971	0.9945350339020237	0.1505612046255435
3.429999999999971	0.99603320903355	0.14909195963236282
3.4399999999999706	0.9975167402071964	0.14762744398085154
3.4499999999999704	0.9989856747239805	0.14616770776069304
3.45999999999997	1.0004400603825239	0.14471280024613042
3.46999999999997	1.0018799454709302	0.14326276990081174
3.47999999999997	1.0033053787587116	0.14181766438264073
3.4899999999999696	1.0047164094887635	0.14037753054863283
3.4999999999999694	1.0061130873693882	0.13894241445977584
3.509999999999969	1.0074954625663661	0.13751236138589518
3.519999999999969	1.0088635856950765	0.13608741581052308
3.5299999999999687	1.010217507812666	0.13466762143577163
3.5399999999999685	1.0115572804102666	0.13325302118720905
3.5499999999999683	1.0128829554052612	0.131843657218739
3.559999999999968	1.0141945851335992	0.13043957091748254
3.569999999999968	1.015492222342159	0.12904080290866235
3.5799999999999677	1.0167759201811615	0.12764739306048895
3.5899999999999674	1.01804573219663	0.1262593804890484
3.5999999999999672	1.019301712322901	0.12487680356319138
3.609999999999967	1.0205439148751814	0.12349969990942314
3.619999999999967	1.021772394542157	0.12212810641679403
3.6299999999999666	1.0229872063786485	0.12076205924179027
3.6399999999999664	1.0241884057983155	0.11940159381322471
3.649999999999966	1.0253760485664112	0.11804674483712714
3.659999999999966	1.026550190792584	0.11669754630163391
3.6699999999999657	1.0277108889237294	0.11535403148187653
3.6799999999999655	1.0288581997368895	0.1140162329448689
3.6899999999999653	1.029992180332202	0.11268418255439287
3.699999999999965	1.0311128881258977	0.1113579114758819
3.709999999999965	1.0322203808433466	0.11003745018130234
3.7199999999999647	1.0333147165121521	0.10872282845403232
3.7299999999999645	1.0343959534552958	0.10741407539373754
3.7399999999999642	1.0354641502843285	0.10611121942124413
3.749999999999964	1.0365193658926115	0.10481428828340786
3.759999999999964	1.037561659448606	0.10352330905797974
3.7699999999999636	1.03859109038921	0.10223830815846753
3.7799999999999634	1.0396077184131463	0.10095931133899297
3.789999999999963	1.0406116034743953	0.09968634369914434
3.799999999999963	1.0416028057756799	0.0984194296888243
3.8099999999999627	1.0425813857619954	0.09715859311309248
3.8199999999999625	1.0435474041141908	0.09590385713700264
3.8299999999999623	1.0445009217425953	0.09465524429043425
3.839999999999962	1.0454419997806959	0.09341277647291805
3.849999999999962	1.0463706995788604	0.0921764749584555
3.8599999999999617	1.0472870826981109	0.09094636040033162
3.8699999999999615	1.0481912109039435	0.08972245283592123
3.8799999999999613	1.0490831461601968	0.08850477169148825
3.889999999999961	1.0499629506229682	0.08729333578697766
3.899999999999961	1.0508306866345771	0.08608816334080012
3.9099999999999606	1.0516864167175777	0.08488927197460878
3.9199999999999604	1.0525302035688169	0.08369667871806828
3.92999999999996	1.0533621100535424	0.08251040001361538
3.93999999999996	1.0541821991995564	0.0813304517212114
3.9499999999999598	1.0549905341914168	0.08015684912308574
3.9599999999999596	1.055787178364687	0.07898960692847085
3.9699999999999593	1.0565721952002316	0.07782873927832777
3.979999999999959	1.0573456483185597	0.0766742597500626
3.989999999999959	1.0581076014742152	0.07552618136223326
3.9999999999999587	1.0588581185502142	0.07438451657924654
4.009999999999959	1.0595972635525288	0.07324927731604525
4.019999999999959	1.0603251006046182	0.07212047494278502
4.0299999999999585	1.0610416939420058	0.07099812028950088
4.039999999999958	1.0617471079069032	0.06988222365076308
4.049999999999958	1.0624414069428807	0.06877279479032218
4.059999999999958	1.063124655589584	0.06766984294574319
4.069999999999958	1.0637969184774967	0.06657337683302836
4.079999999999957	1.0644582603227497	0.06548340465122866
4.089999999999957	1.0651087459219755	0.06439993408704373
4.099999999999957	1.0657484401472095	0.06332297231940984
4.109999999999957	1.0663774079408364	0.062252526024076126
4.119999999999957	1.0669957143105822	0.061188601378168506
4.129999999999956	1.0676034243245516	0.06013120406474131
4.139999999999956	1.0682006031063116	0.059080339277316395
4.149999999999956	1.0687873158300192	0.05803601172440958
4.159999999999956	1.069363627715595	0.056998225634044185
4.1699999999999555	1.069929604023941	0.05596698475825156
4.179999999999955	1.0704853100522047	0.05494229237755839
4.189999999999955	1.0710308111290865	0.05392415130546063
4.199999999999955	1.0715661726101922	0.05291256389288393
4.209999999999955	1.0720914598734297	0.0519075320326303
4.2199999999999545	1.0726067383144513	0.050909057163811
4.229999999999954	1.073112073342138	0.04991714027626535
4.239999999999954	1.07360753037413	0.048931781914965417
4.249999999999954	1.0740931748323992	0.04795298218440634
4.259999999999954	1.0745690721388672	0.04698074075298227
4.269999999999953	1.0750352877110656	0.046015056857347574
4.279999999999953	1.0754918869578407	0.045055929306763415
4.289999999999953	1.0759389352751003	0.04410335648742934
4.299999999999953	1.0763764980416053	0.04315733636679987
4.3099999999999525	1.076804640614803	0.04221786649788591
4.319999999999952	1.0772234283267041	0.041284944023540854
4.329999999999952	1.0776329264798017	0.040358565680731234
4.339999999999952	1.078033200343033	0.03943872780479184
4.349999999999952	1.0784243151477846	0.038525426333665076
4.3599999999999515	1.0788063360839377	0.03761865681212458
4.369999999999951	1.079179328295958	0.03671841439598282
4.379999999999951	1.0795433568790258	0.035824693856282654
4.389999999999951	1.0798984868752082	0.034937489583472724
4.399999999999951	1.080244783269673	0.03405679559156654
4.40999999999995	1.080582310986945	0.03318260552228514
4.41999999999995	1.0809111348872014	0.032314912649183236
4.42999999999995	1.0812313197626104	0.03145370988175872
4.43999999999995	1.0815429303337103	0.030598989769545424
4.4499999999999496	1.081846031245828	0.029750744506189065
4.459999999999949	1.08214068706554	0.028908965933506205
4.469999999999949	1.0824269622771725	0.028073645545526174
4.479999999999949	1.0827049212793431	0.027244774492515854
4.489999999999949	1.082974628381541	0.026422343584987205
4.4999999999999485	1.0832361478007477	0.02560634329768747
4.509999999999948	1.083489543658099	0.024796763773571925
4.519999999999948	1.0837348799755837	0.023993594827759136
4.529999999999948	1.0839722206727844	0.023196825951468585
4.539999999999948	1.0842016295636556	0.02240644631594062
4.549999999999947	1.0844231703533425	0.021622444776338616
4.559999999999947	1.0846369066350372	0.020844809875633266
4.569999999999947	1.0848429018868746	0.020073529848468954
4.579999999999947	1.0850412194688661	0.019308592625012097
4.589999999999947	1.0852319226198723	0.01854998583478138
4.599999999999946	1.0854150744546138	0.01779769681045986
4.609999999999946	1.0855907379607195	0.01705171259168879
4.619999999999946	1.0857589759958124	0.016312019928843142
4.629999999999946	1.0859198512846344	0.015578605286788777
4.6399999999999455	1.0860734264162077	0.014851454848621137
4.649999999999945	1.0862197638410327	0.014130554519385441
4.659999999999945	1.0863589258683244	0.013415889929778308
4.669999999999945	1.0864909746632845	0.012707446439830754
4.679999999999945	1.086615972244411	0.012005209142572483
4.689999999999944	1.0867339804808445	0.011309162867677431
4.699999999999944	1.0868450610897487	0.010619292185090527
4.709999999999944	1.0869492756337302	0.009935581408635562
4.719999999999944	1.087046685518292	0.009258014599604174
4.729999999999944	1.0871373519893237	0.008586575570325869
4.739999999999943	1.0872213361306264	0.007921247887719026
4.749999999999943	1.0872986988614743	0.007262014876822855
4.759999999999943	1.0873695009342101	0.006608859624310254
4.769999999999943	1.0874338029318769	0.005961764981981524
4.7799999999999425	1.0874916652658828	0.005320713570238908
4.789999999999942	1.0875431481737026	0.00468568778154189
4.799999999999942	1.0875883117166116	0.004056669783843254
4.809999999999942	1.0876272157774558	0.003433641524005836
4.819999999999942	1.087659920058454	0.0028165847311999396
4.8299999999999415	1.0876864840790355	0.0022054809202814
4.839999999999941	1.0877069671737098	0.0016003113951502377
4.849999999999941	1.087721428489972	0.0010010572520899046
4.859999999999941	1.0877299269862393	0.0004076993830870553
4.869999999999941	1.087732521429821	-0.00017978152086814826
4.87999999999994	1.087729270394923	-0.0007614049665012365
4.88999999999994	1.0877202322606825	-0.0013371906549921758
4.89999999999994	1.087705465209237	-0.001907158478733642
4.90999999999994	1.0876850272238254	-0.002471328518108885
4.9199999999999395	1.0876589760869202	-0.0030297210382891735
4.929999999999939	1.087627369378392	-0.00358235648605085
4.939999999999939	1.0875902644737068	-0.00412925548661201
4.949999999999939	1.0875477185421532	-0.004670438840488822
4.959999999999939	1.0874997885451019	-0.005205927520371493
4.9699999999999385	1.087446531234296	-0.005735742668019911
4.979999999999938	1.0873880031501721	-0.006259905591178945
4.989999999999938	1.0873242606202125	-0.006778437760513437
